"agency","site","salinity","X_BOTTOM_90860_00000","X_BOTTOM_90860_00000_cd","temp","X_BOTTOM_00010_00000","X_BOTTOM_00010_00000_cd","datetime"
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 00:00:00
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 00:15:00
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 00:30:00
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 00:45:00
"USGS","01208837",26,NA,NA,13.2,NA,NA,2023-05-16 01:00:00
"USGS","01208837",26,NA,NA,13.2,NA,NA,2023-05-16 01:15:00
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 01:30:00
"USGS","01208837",26,NA,NA,13.1,NA,NA,2023-05-16 01:45:00
"USGS","01208837",26,NA,NA,13.2,NA,NA,2023-05-16 02:00:00
"USGS","01208837",24,NA,NA,13.6,NA,NA,2023-05-16 02:15:00
"USGS","01208837",21,NA,NA,14.2,NA,NA,2023-05-16 02:30:00
"USGS","01208837",18,NA,NA,14.7,NA,NA,2023-05-16 02:45:00
"USGS","01208837",16,NA,NA,15,NA,NA,2023-05-16 03:00:00
"USGS","01208837",14,NA,NA,15.2,NA,NA,2023-05-16 03:15:00
"USGS","01208837",13,NA,NA,15.5,NA,NA,2023-05-16 03:30:00
"USGS","01208837",11,NA,NA,15.7,NA,NA,2023-05-16 03:45:00
"USGS","01208837",10,NA,NA,15.8,NA,NA,2023-05-16 04:00:00
"USGS","01208837",9.7,NA,NA,16,NA,NA,2023-05-16 04:15:00
"USGS","01208837",9.3,NA,NA,16,NA,NA,2023-05-16 04:30:00
"USGS","01208837",8.9,NA,NA,16,NA,NA,2023-05-16 04:45:00
"USGS","01208837",8.4,NA,NA,16.1,NA,NA,2023-05-16 05:00:00
"USGS","01208837",7.7,NA,NA,16.2,NA,NA,2023-05-16 05:15:00
"USGS","01208837",7,NA,NA,16.3,NA,NA,2023-05-16 05:30:00
"USGS","01208837",6.4,NA,NA,16.4,NA,NA,2023-05-16 05:45:00
"USGS","01208837",5,NA,NA,16.5,NA,NA,2023-05-16 06:00:00
"USGS","01208837",4,NA,NA,16.7,NA,NA,2023-05-16 06:15:00
"USGS","01208837",3.5,NA,NA,16.8,NA,NA,2023-05-16 06:30:00
"USGS","01208837",2.9,NA,NA,16.8,NA,NA,2023-05-16 06:45:00
"USGS","01208837",2.7,NA,NA,16.8,NA,NA,2023-05-16 07:00:00
"USGS","01208837",2.4,NA,NA,16.8,NA,NA,2023-05-16 07:15:00
"USGS","01208837",2.2,NA,NA,16.8,NA,NA,2023-05-16 07:30:00
"USGS","01208837",2.1,NA,NA,16.8,NA,NA,2023-05-16 07:45:00
"USGS","01208837",2.2,NA,NA,16.8,NA,NA,2023-05-16 08:00:00
"USGS","01208837",3.1,NA,NA,16.7,NA,NA,2023-05-16 08:15:00
"USGS","01208837",3.4,NA,NA,16.6,NA,NA,2023-05-16 08:30:00
"USGS","01208837",3.9,NA,NA,16.5,NA,NA,2023-05-16 08:45:00
"USGS","01208837",5.4,NA,NA,16.3,NA,NA,2023-05-16 09:00:00
"USGS","01208837",5.8,NA,NA,16.2,NA,NA,2023-05-16 09:15:00
"USGS","01208837",6.9,NA,NA,16,NA,NA,2023-05-16 09:30:00
"USGS","01208837",8.8,NA,NA,15.6,NA,NA,2023-05-16 09:45:00
"USGS","01208837",15,NA,NA,14.2,NA,NA,2023-05-16 10:00:00
"USGS","01208837",19,NA,NA,13.5,NA,NA,2023-05-16 10:15:00
"USGS","01208837",23,NA,NA,12.5,NA,NA,2023-05-16 10:30:00
"USGS","01208837",25,NA,NA,12.3,NA,NA,2023-05-16 10:45:00
"USGS","01208837",25,NA,NA,12.2,NA,NA,2023-05-16 11:00:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 11:15:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 11:30:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 11:45:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 12:00:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-16 12:15:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 12:30:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-16 12:45:00
"USGS","01208837",27,NA,NA,12.1,NA,NA,2023-05-16 13:00:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-16 13:15:00
"USGS","01208837",26,NA,NA,12.5,NA,NA,2023-05-16 13:30:00
"USGS","01208837",26,NA,NA,12.6,NA,NA,2023-05-16 13:46:00
"USGS","01208837",26,NA,NA,12.5,NA,NA,2023-05-16 14:01:00
"USGS","01208837",26,NA,NA,12.6,NA,NA,2023-05-16 14:16:00
"USGS","01208837",26,NA,NA,12.6,NA,NA,2023-05-16 14:31:00
"USGS","01208837",24,NA,NA,13.2,NA,NA,2023-05-16 14:46:00
"USGS","01208837",22,NA,NA,13.6,NA,NA,2023-05-16 15:01:00
"USGS","01208837",18,NA,NA,14.5,NA,NA,2023-05-16 15:16:00
"USGS","01208837",16,NA,NA,14.9,NA,NA,2023-05-16 15:31:00
"USGS","01208837",15,NA,NA,15.3,NA,NA,2023-05-16 15:46:00
"USGS","01208837",13,NA,NA,15.7,NA,NA,2023-05-16 16:01:00
"USGS","01208837",11,NA,NA,16,NA,NA,2023-05-16 16:16:00
"USGS","01208837",10,NA,NA,16.2,NA,NA,2023-05-16 16:31:00
"USGS","01208837",9.4,NA,NA,16.3,NA,NA,2023-05-16 16:46:00
"USGS","01208837",8.9,NA,NA,16.4,NA,NA,2023-05-16 17:01:00
"USGS","01208837",8.4,NA,NA,16.5,NA,NA,2023-05-16 17:16:00
"USGS","01208837",8,NA,NA,16.3,NA,NA,2023-05-16 17:31:00
"USGS","01208837",7.1,NA,NA,16.6,NA,NA,2023-05-16 17:46:00
"USGS","01208837",6.3,NA,NA,16.7,NA,NA,2023-05-16 18:01:00
"USGS","01208837",5.3,NA,NA,16.8,NA,NA,2023-05-16 18:16:00
"USGS","01208837",4.6,NA,NA,16.8,NA,NA,2023-05-16 18:31:00
"USGS","01208837",3.6,NA,NA,16.9,NA,NA,2023-05-16 18:46:00
"USGS","01208837",3.6,NA,NA,17,NA,NA,2023-05-16 19:01:00
"USGS","01208837",2.8,NA,NA,17,NA,NA,2023-05-16 19:16:00
"USGS","01208837",2.8,NA,NA,17.1,NA,NA,2023-05-16 19:31:00
"USGS","01208837",2.8,NA,NA,17.1,NA,NA,2023-05-16 19:46:00
"USGS","01208837",3.1,NA,NA,17.1,NA,NA,2023-05-16 20:01:00
"USGS","01208837",3.7,NA,NA,17.1,NA,NA,2023-05-16 20:16:00
"USGS","01208837",4.7,NA,NA,17,NA,NA,2023-05-16 20:31:00
"USGS","01208837",6,NA,NA,16.8,NA,NA,2023-05-16 20:46:00
"USGS","01208837",6.6,NA,NA,16.7,NA,NA,2023-05-16 21:01:00
"USGS","01208837",7.8,NA,NA,16.5,NA,NA,2023-05-16 21:16:00
"USGS","01208837",10,NA,NA,16.2,NA,NA,2023-05-16 21:31:00
"USGS","01208837",14,NA,NA,15.3,NA,NA,2023-05-16 21:46:00
"USGS","01208837",16,NA,NA,14.7,NA,NA,2023-05-16 22:01:00
"USGS","01208837",24,NA,NA,12.8,NA,NA,2023-05-16 22:16:00
"USGS","01208837",25,NA,NA,12.3,NA,NA,2023-05-16 22:31:00
"USGS","01208837",25,NA,NA,12.2,NA,NA,2023-05-16 22:46:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-16 23:01:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-16 23:16:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-16 23:31:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-16 23:46:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-17 00:01:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-17 00:16:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 00:31:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 00:46:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 01:01:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 01:16:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 01:31:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 01:46:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-17 02:01:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-17 02:16:00
"USGS","01208837",27,NA,NA,11.7,NA,NA,2023-05-17 02:31:00
"USGS","01208837",25,NA,NA,12.1,NA,NA,2023-05-17 02:46:00
"USGS","01208837",23,NA,NA,12.6,NA,NA,2023-05-17 03:01:00
"USGS","01208837",21,NA,NA,13.1,NA,NA,2023-05-17 03:16:00
"USGS","01208837",20,NA,NA,13.5,NA,NA,2023-05-17 03:31:00
"USGS","01208837",17,NA,NA,14.1,NA,NA,2023-05-17 03:46:00
"USGS","01208837",16,NA,NA,14.3,NA,NA,2023-05-17 04:01:00
"USGS","01208837",15,NA,NA,14.6,NA,NA,2023-05-17 04:16:00
"USGS","01208837",13,NA,NA,15,NA,NA,2023-05-17 04:31:00
"USGS","01208837",11,NA,NA,15.3,NA,NA,2023-05-17 04:47:00
"USGS","01208837",11,NA,NA,15.4,NA,NA,2023-05-17 05:02:00
"USGS","01208837",10,NA,NA,15.5,NA,NA,2023-05-17 05:17:00
"USGS","01208837",9.6,NA,NA,15.6,NA,NA,2023-05-17 05:32:00
"USGS","01208837",9.1,NA,NA,15.7,NA,NA,2023-05-17 05:47:00
"USGS","01208837",8.8,NA,NA,15.7,NA,NA,2023-05-17 06:02:00
"USGS","01208837",8.2,NA,NA,15.8,NA,NA,2023-05-17 06:17:00
"USGS","01208837",7.6,NA,NA,15.9,NA,NA,2023-05-17 06:32:00
"USGS","01208837",7,NA,NA,16,NA,NA,2023-05-17 06:47:00
"USGS","01208837",6.6,NA,NA,16,NA,NA,2023-05-17 07:02:00
"USGS","01208837",4.9,NA,NA,16.2,NA,NA,2023-05-17 07:17:00
"USGS","01208837",3.8,NA,NA,16.4,NA,NA,2023-05-17 07:32:00
"USGS","01208837",3.6,NA,NA,16.4,NA,NA,2023-05-17 07:47:00
"USGS","01208837",3.2,NA,NA,16.5,NA,NA,2023-05-17 08:02:00
"USGS","01208837",3,NA,NA,16.5,NA,NA,2023-05-17 08:17:00
"USGS","01208837",3,NA,NA,16.4,NA,NA,2023-05-17 08:32:00
"USGS","01208837",3,NA,NA,16.4,NA,NA,2023-05-17 08:47:00
"USGS","01208837",3.9,NA,NA,16.3,NA,NA,2023-05-17 09:02:00
"USGS","01208837",4.4,NA,NA,16.2,NA,NA,2023-05-17 09:17:00
"USGS","01208837",5.1,NA,NA,16,NA,NA,2023-05-17 09:32:00
"USGS","01208837",6.3,NA,NA,15.8,NA,NA,2023-05-17 09:47:00
"USGS","01208837",7.3,NA,NA,15.6,NA,NA,2023-05-17 10:02:00
"USGS","01208837",10,NA,NA,15.1,NA,NA,2023-05-17 10:17:00
"USGS","01208837",13,NA,NA,14.4,NA,NA,2023-05-17 10:32:00
"USGS","01208837",21,NA,NA,13,NA,NA,2023-05-17 10:47:00
"USGS","01208837",23,NA,NA,12.6,NA,NA,2023-05-17 11:02:00
"USGS","01208837",24,NA,NA,12.4,NA,NA,2023-05-17 11:17:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-17 11:32:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-17 11:47:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-17 12:02:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-17 12:17:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-17 12:32:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-17 12:47:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-17 13:02:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-17 13:17:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-17 13:32:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-17 13:47:00
"USGS","01208837",27,NA,NA,12,NA,NA,2023-05-17 14:02:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-17 14:17:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-17 14:32:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-17 14:47:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-17 15:02:00
"USGS","01208837",26,NA,NA,12.4,NA,NA,2023-05-17 15:17:00
"USGS","01208837",25,NA,NA,12.8,NA,NA,2023-05-17 15:32:00
"USGS","01208837",22,NA,NA,13.3,NA,NA,2023-05-17 15:47:00
"USGS","01208837",21,NA,NA,13.6,NA,NA,2023-05-17 16:02:00
"USGS","01208837",19,NA,NA,14.1,NA,NA,2023-05-17 16:17:00
"USGS","01208837",17,NA,NA,14.5,NA,NA,2023-05-17 16:32:00
"USGS","01208837",16,NA,NA,14.7,NA,NA,2023-05-17 16:47:00
"USGS","01208837",14,NA,NA,15.1,NA,NA,2023-05-17 17:02:00
"USGS","01208837",13,NA,NA,15.2,NA,NA,2023-05-17 17:17:00
"USGS","01208837",12,NA,NA,15.5,NA,NA,2023-05-17 17:32:00
"USGS","01208837",11,NA,NA,15.6,NA,NA,2023-05-17 17:47:00
"USGS","01208837",10,NA,NA,15.7,NA,NA,2023-05-17 18:02:00
"USGS","01208837",10,NA,NA,15.8,NA,NA,2023-05-17 18:17:00
"USGS","01208837",9.1,NA,NA,15.9,NA,NA,2023-05-17 18:32:00
"USGS","01208837",8.7,NA,NA,16,NA,NA,2023-05-17 18:47:00
"USGS","01208837",8.2,NA,NA,16,NA,NA,2023-05-17 19:02:00
"USGS","01208837",7.7,NA,NA,16.2,NA,NA,2023-05-17 19:17:00
"USGS","01208837",6.2,NA,NA,16.3,NA,NA,2023-05-17 19:32:00
"USGS","01208837",5.6,NA,NA,16.3,NA,NA,2023-05-17 19:48:00
"USGS","01208837",4.5,NA,NA,16.5,NA,NA,2023-05-17 20:03:00
"USGS","01208837",4.7,NA,NA,16.5,NA,NA,2023-05-17 20:18:00
"USGS","01208837",4.5,NA,NA,16.5,NA,NA,2023-05-17 20:33:00
"USGS","01208837",4.4,NA,NA,16.5,NA,NA,2023-05-17 20:48:00
"USGS","01208837",5.8,NA,NA,16.3,NA,NA,2023-05-17 21:03:00
"USGS","01208837",6.3,NA,NA,16.2,NA,NA,2023-05-17 21:18:00
"USGS","01208837",7.8,NA,NA,16,NA,NA,2023-05-17 21:33:00
"USGS","01208837",9.2,NA,NA,15.8,NA,NA,2023-05-17 21:48:00
"USGS","01208837",11,NA,NA,15.5,NA,NA,2023-05-17 22:03:00
"USGS","01208837",14,NA,NA,14.9,NA,NA,2023-05-17 22:18:00
"USGS","01208837",20,NA,NA,14,NA,NA,2023-05-17 22:33:00
"USGS","01208837",23,NA,NA,13.3,NA,NA,2023-05-17 22:48:00
"USGS","01208837",24,NA,NA,12.9,NA,NA,2023-05-17 23:03:00
"USGS","01208837",25,NA,NA,12.6,NA,NA,2023-05-17 23:18:00
"USGS","01208837",26,NA,NA,12.4,NA,NA,2023-05-17 23:33:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-17 23:48:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-18 00:03:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-18 00:18:00
"USGS","01208837",27,NA,NA,12,NA,NA,2023-05-18 00:33:00
"USGS","01208837",27,NA,NA,12,NA,NA,2023-05-18 00:48:00
"USGS","01208837",27,NA,NA,12,NA,NA,2023-05-18 01:03:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 01:18:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 01:33:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 01:48:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 02:03:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 02:18:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-18 02:33:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-18 02:48:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 03:03:00
"USGS","01208837",27,NA,NA,11.9,NA,NA,2023-05-18 03:18:00
"USGS","01208837",25,NA,NA,12.1,NA,NA,2023-05-18 03:33:00
"USGS","01208837",24,NA,NA,12.3,NA,NA,2023-05-18 03:48:00
"USGS","01208837",23,NA,NA,12.6,NA,NA,2023-05-18 04:03:00
"USGS","01208837",21,NA,NA,12.9,NA,NA,2023-05-18 04:18:00
"USGS","01208837",19,NA,NA,13.4,NA,NA,2023-05-18 04:33:00
"USGS","01208837",17,NA,NA,13.7,NA,NA,2023-05-18 04:48:00
"USGS","01208837",16,NA,NA,13.9,NA,NA,2023-05-18 05:03:00
"USGS","01208837",14,NA,NA,14.2,NA,NA,2023-05-18 05:18:00
"USGS","01208837",13,NA,NA,14.4,NA,NA,2023-05-18 05:33:00
"USGS","01208837",12,NA,NA,14.6,NA,NA,2023-05-18 05:48:00
"USGS","01208837",11,NA,NA,14.7,NA,NA,2023-05-18 06:03:00
"USGS","01208837",11,NA,NA,14.7,NA,NA,2023-05-18 06:18:00
"USGS","01208837",10,NA,NA,14.8,NA,NA,2023-05-18 06:33:00
"USGS","01208837",9.8,NA,NA,14.9,NA,NA,2023-05-18 06:48:00
"USGS","01208837",9.1,NA,NA,15,NA,NA,2023-05-18 07:03:00
"USGS","01208837",8.4,NA,NA,15.1,NA,NA,2023-05-18 07:18:00
"USGS","01208837",7.8,NA,NA,15.2,NA,NA,2023-05-18 07:33:00
"USGS","01208837",6.6,NA,NA,15.3,NA,NA,2023-05-18 07:48:00
"USGS","01208837",5.6,NA,NA,15.5,NA,NA,2023-05-18 08:03:00
"USGS","01208837",4.6,NA,NA,15.6,NA,NA,2023-05-18 08:18:00
"USGS","01208837",4.2,NA,NA,15.6,NA,NA,2023-05-18 08:33:00
"USGS","01208837",3.9,NA,NA,15.7,NA,NA,2023-05-18 08:48:00
"USGS","01208837",3.6,NA,NA,15.7,NA,NA,2023-05-18 09:03:00
"USGS","01208837",3.5,NA,NA,15.6,NA,NA,2023-05-18 09:18:00
"USGS","01208837",3.3,NA,NA,15.6,NA,NA,2023-05-18 09:33:00
"USGS","01208837",4.7,NA,NA,15.5,NA,NA,2023-05-18 09:48:00
"USGS","01208837",5.1,NA,NA,15.4,NA,NA,2023-05-18 10:03:00
"USGS","01208837",5.4,NA,NA,15.3,NA,NA,2023-05-18 10:18:00
"USGS","01208837",7.1,NA,NA,15.1,NA,NA,2023-05-18 10:33:00
"USGS","01208837",7.7,NA,NA,15,NA,NA,2023-05-18 10:49:00
"USGS","01208837",8.6,NA,NA,14.8,NA,NA,2023-05-18 11:04:00
"USGS","01208837",13,NA,NA,14.2,NA,NA,2023-05-18 11:19:00
"USGS","01208837",17,NA,NA,13.3,NA,NA,2023-05-18 11:34:00
"USGS","01208837",19,NA,NA,12.7,NA,NA,2023-05-18 11:49:00
"USGS","01208837",24,NA,NA,12,NA,NA,2023-05-18 12:04:00
"USGS","01208837",24,NA,NA,12,NA,NA,2023-05-18 12:19:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 12:34:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 12:49:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 13:04:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 13:19:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 13:34:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-18 13:49:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-18 14:04:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-18 14:19:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-18 14:34:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-18 14:49:00
"USGS","01208837",27,NA,NA,12,NA,NA,2023-05-18 15:04:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-18 15:19:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-18 15:34:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-18 15:49:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-18 16:04:00
"USGS","01208837",26,NA,NA,12.3,NA,NA,2023-05-18 16:19:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-18 16:34:00
"USGS","01208837",22,NA,NA,13.1,NA,NA,2023-05-18 16:49:00
"USGS","01208837",20,NA,NA,13.6,NA,NA,2023-05-18 17:04:00
"USGS","01208837",18,NA,NA,14.1,NA,NA,2023-05-18 17:19:00
"USGS","01208837",16,NA,NA,14.5,NA,NA,2023-05-18 17:34:00
"USGS","01208837",14,NA,NA,14.8,NA,NA,2023-05-18 17:49:00
"USGS","01208837",13,NA,NA,15.1,NA,NA,2023-05-18 18:04:00
"USGS","01208837",12,NA,NA,15.2,NA,NA,2023-05-18 18:19:00
"USGS","01208837",11,NA,NA,15.4,NA,NA,2023-05-18 18:34:00
"USGS","01208837",10,NA,NA,15.5,NA,NA,2023-05-18 18:49:00
"USGS","01208837",10,NA,NA,15.6,NA,NA,2023-05-18 19:04:00
"USGS","01208837",9.5,NA,NA,15.6,NA,NA,2023-05-18 19:19:00
"USGS","01208837",8.5,NA,NA,15.7,NA,NA,2023-05-18 19:34:00
"USGS","01208837",7.7,NA,NA,15.8,NA,NA,2023-05-18 19:49:00
"USGS","01208837",7,NA,NA,15.8,NA,NA,2023-05-18 20:04:00
"USGS","01208837",5.8,NA,NA,16,NA,NA,2023-05-18 20:19:00
"USGS","01208837",5.3,NA,NA,16.1,NA,NA,2023-05-18 20:34:00
"USGS","01208837",4.9,NA,NA,16.1,NA,NA,2023-05-18 20:49:00
"USGS","01208837",4.2,NA,NA,16.2,NA,NA,2023-05-18 21:04:00
"USGS","01208837",4.2,NA,NA,16.2,NA,NA,2023-05-18 21:19:00
"USGS","01208837",4.3,NA,NA,16.2,NA,NA,2023-05-18 21:34:00
"USGS","01208837",5.6,NA,NA,16,NA,NA,2023-05-18 21:49:00
"USGS","01208837",6.3,NA,NA,15.9,NA,NA,2023-05-18 22:04:00
"USGS","01208837",6.8,NA,NA,15.8,NA,NA,2023-05-18 22:19:00
"USGS","01208837",8.1,NA,NA,15.6,NA,NA,2023-05-18 22:34:00
"USGS","01208837",9.4,NA,NA,15.4,NA,NA,2023-05-18 22:49:00
"USGS","01208837",10,NA,NA,15.3,NA,NA,2023-05-18 23:04:00
"USGS","01208837",14,NA,NA,14.8,NA,NA,2023-05-18 23:19:00
"USGS","01208837",18,NA,NA,13.9,NA,NA,2023-05-18 23:34:00
"USGS","01208837",22,NA,NA,13.2,NA,NA,2023-05-18 23:49:00
"USGS","01208837",25,NA,NA,12.6,NA,NA,2023-05-19 00:04:00
"USGS","01208837",25,NA,NA,12.4,NA,NA,2023-05-19 00:19:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-19 00:34:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-19 00:49:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-19 01:04:00
"USGS","01208837",26,NA,NA,12,NA,NA,2023-05-19 01:19:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 01:34:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 01:50:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 02:05:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-19 02:20:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-19 02:35:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-19 02:50:00
"USGS","01208837",27,NA,NA,11.8,NA,NA,2023-05-19 03:05:00
"USGS","01208837",26,NA,NA,11.8,NA,NA,2023-05-19 03:20:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 03:35:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 03:50:00
"USGS","01208837",26,NA,NA,11.9,NA,NA,2023-05-19 04:05:00
"USGS","01208837",24,NA,NA,12.3,NA,NA,2023-05-19 04:20:00
"USGS","01208837",22,NA,NA,12.7,NA,NA,2023-05-19 04:35:00
"USGS","01208837",20,NA,NA,13.1,NA,NA,2023-05-19 04:50:00
"USGS","01208837",18,NA,NA,13.5,NA,NA,2023-05-19 05:05:00
"USGS","01208837",16,NA,NA,13.9,NA,NA,2023-05-19 05:20:00
"USGS","01208837",14,NA,NA,14.1,NA,NA,2023-05-19 05:35:00
"USGS","01208837",13,NA,NA,14.2,NA,NA,2023-05-19 05:50:00
"USGS","01208837",12,NA,NA,14.5,NA,NA,2023-05-19 06:05:00
"USGS","01208837",11,NA,NA,14.6,NA,NA,2023-05-19 06:20:00
"USGS","01208837",10,NA,NA,14.7,NA,NA,2023-05-19 06:35:00
"USGS","01208837",9.8,NA,NA,14.8,NA,NA,2023-05-19 06:50:00
"USGS","01208837",9.8,NA,NA,14.8,NA,NA,2023-05-19 07:05:00
"USGS","01208837",9,NA,NA,14.9,NA,NA,2023-05-19 07:20:00
"USGS","01208837",8,NA,NA,15.1,NA,NA,2023-05-19 07:35:00
"USGS","01208837",7,NA,NA,15.2,NA,NA,2023-05-19 07:50:00
"USGS","01208837",6.4,NA,NA,15.2,NA,NA,2023-05-19 08:05:00
"USGS","01208837",4.3,NA,NA,15.5,NA,NA,2023-05-19 08:20:00
"USGS","01208837",3.5,NA,NA,15.6,NA,NA,2023-05-19 08:35:00
"USGS","01208837",2.9,NA,NA,15.6,NA,NA,2023-05-19 08:50:00
"USGS","01208837",2.6,NA,NA,15.7,NA,NA,2023-05-19 09:05:00
"USGS","01208837",2.1,NA,NA,15.7,NA,NA,2023-05-19 09:20:00
"USGS","01208837",1.8,NA,NA,15.7,NA,NA,2023-05-19 09:35:00
"USGS","01208837",1.7,NA,NA,15.8,NA,NA,2023-05-19 09:50:00
"USGS","01208837",1.6,NA,NA,15.8,NA,NA,2023-05-19 10:05:00
"USGS","01208837",1.8,NA,NA,15.7,NA,NA,2023-05-19 10:20:00
"USGS","01208837",2.8,NA,NA,15.6,NA,NA,2023-05-19 10:35:00
"USGS","01208837",2.7,NA,NA,15.6,NA,NA,2023-05-19 10:50:00
"USGS","01208837",3.2,NA,NA,15.6,NA,NA,2023-05-19 11:05:00
"USGS","01208837",6.9,NA,NA,15.1,NA,NA,2023-05-19 11:20:00
"USGS","01208837",5.3,NA,NA,15.4,NA,NA,2023-05-19 11:35:00
"USGS","01208837",6.9,NA,NA,15.2,NA,NA,2023-05-19 11:50:00
"USGS","01208837",9.2,NA,NA,14.8,NA,NA,2023-05-19 12:05:00
"USGS","01208837",14,NA,NA,14,NA,NA,2023-05-19 12:20:00
"USGS","01208837",21,NA,NA,12.8,NA,NA,2023-05-19 12:35:00
"USGS","01208837",23,NA,NA,12.5,NA,NA,2023-05-19 12:50:00
"USGS","01208837",25,NA,NA,12.2,NA,NA,2023-05-19 13:05:00
"USGS","01208837",26,NA,NA,12.1,NA,NA,2023-05-19 13:20:00
"USGS","01208837",26,NA,NA,12.2,NA,NA,2023-05-19 13:35:00
