,Date Time,Site,variable,mean
35455,8/27/23 13:00,FENC,Salinity,20.11744833
35477,8/27/23 14:00,FENC,Salinity,18.20411667
35499,8/27/23 15:00,FENC,Salinity,16.66014833
35521,8/27/23 16:00,FENC,Salinity,24.641475
35543,8/27/23 17:00,FENC,Salinity,28.27467667
35565,8/27/23 18:00,FENC,Salinity,28.62720833
35587,8/27/23 19:00,FENC,Salinity,28.70712833
35609,8/27/23 20:00,FENC,Salinity,28.72520333
35631,8/27/23 21:00,FENC,Salinity,28.71550667
35653,8/27/23 22:00,FENC,Salinity,28.704285
35675,8/27/23 23:00,FENC,Salinity,28.01820833
35697,8/28/23 0:00,FENC,Salinity,24.20231167
35719,8/28/23 1:00,FENC,Salinity,21.81850333
35741,8/28/23 2:00,FENC,Salinity,20.91726167
35763,8/28/23 3:00,FENC,Salinity,19.85800333
35785,8/28/23 4:00,FENC,Salinity,19.06678667
35807,8/28/23 5:00,FENC,Salinity,22.45337667
35829,8/28/23 6:00,FENC,Salinity,28.70768167
35851,8/28/23 7:00,FENC,Salinity,28.73283833
35873,8/28/23 8:00,FENC,Salinity,28.73647333
35895,8/28/23 9:00,FENC,Salinity,28.72214667
35917,8/28/23 10:00,FENC,Salinity,28.747975
35939,8/28/23 11:00,FENC,Salinity,28.64599833
35961,8/28/23 12:00,FENC,Salinity,26.33163667
35983,8/28/23 13:00,FENC,Salinity,21.66273
36005,8/28/23 14:00,FENC,Salinity,18.98279667
36027,8/28/23 15:00,FENC,Salinity,16.93985
36049,8/28/23 16:00,FENC,Salinity,15.458585
36071,8/28/23 17:00,FENC,Salinity,20.90635667
36093,8/28/23 18:00,FENC,Salinity,28.53009333
36115,8/28/23 19:00,FENC,Salinity,28.61046333
36137,8/28/23 20:00,FENC,Salinity,28.49142167
36159,8/28/23 21:00,FENC,Salinity,28.62736167
36181,8/28/23 22:00,FENC,Salinity,28.65655
36203,8/28/23 23:00,FENC,Salinity,28.65078
36225,8/29/23 0:00,FENC,Salinity,27.715805
36247,8/29/23 1:00,FENC,Salinity,22.81071167
36269,8/29/23 2:00,FENC,Salinity,20.075515
36291,8/29/23 3:00,FENC,Salinity,18.45553167
36313,8/29/23 4:00,FENC,Salinity,16.818925
36335,8/29/23 5:00,FENC,Salinity,14.615725
36357,8/29/23 6:00,FENC,Salinity,21.94879333
36379,8/29/23 7:00,FENC,Salinity,28.65817333
36401,8/29/23 8:00,FENC,Salinity,28.4768
36423,8/29/23 9:00,FENC,Salinity,28.46133667
36445,8/29/23 10:00,FENC,Salinity,28.53386167
36467,8/29/23 11:00,FENC,Salinity,28.49658667
36489,8/29/23 12:00,FENC,Salinity,28.39125333
36511,8/29/23 13:00,FENC,Salinity,25.321885
36533,8/29/23 14:00,FENC,Salinity,20.58612333
36555,8/29/23 15:00,FENC,Salinity,19.31263167
36577,8/29/23 16:00,FENC,Salinity,18.72652
36599,8/29/23 17:00,FENC,Salinity,18.29765167
36621,8/29/23 18:00,FENC,Salinity,23.63234333
36643,8/29/23 19:00,FENC,Salinity,28.41092
36665,8/29/23 20:00,FENC,Salinity,28.44873167
36687,8/29/23 21:00,FENC,Salinity,28.550195
36709,8/29/23 22:00,FENC,Salinity,28.56961167
36731,8/29/23 23:00,FENC,Salinity,28.54033167
36753,8/30/23 0:00,FENC,Salinity,28.51799
36775,8/30/23 1:00,FENC,Salinity,28.01517833
36797,8/30/23 2:00,FENC,Salinity,25.42234
36819,8/30/23 3:00,FENC,Salinity,23.91544333
36841,8/30/23 4:00,FENC,Salinity,23.278965
36863,8/30/23 5:00,FENC,Salinity,22.404465
36885,8/30/23 6:00,FENC,Salinity,21.17310833
36907,8/30/23 7:00,FENC,Salinity,26.38806167
36929,8/30/23 8:00,FENC,Salinity,28.46826167
36951,8/30/23 9:00,FENC,Salinity,28.46935333
36973,8/30/23 10:00,FENC,Salinity,28.49348333
36995,8/30/23 11:00,FENC,Salinity,28.48763167
37017,8/30/23 12:00,FENC,Salinity,28.45896167
37039,8/30/23 13:00,FENC,Salinity,28.298935
37061,8/30/23 14:00,FENC,Salinity,26.13167667
37083,8/30/23 15:00,FENC,Salinity,23.445795
37105,8/30/23 16:00,FENC,Salinity,22.81231333
37127,8/30/23 17:00,FENC,Salinity,22.33866167
37149,8/30/23 18:00,FENC,Salinity,21.83295667
37171,8/30/23 19:00,FENC,Salinity,25.358555
37193,8/30/23 20:00,FENC,Salinity,28.484255
37215,8/30/23 21:00,FENC,Salinity,28.50357833
37237,8/30/23 22:00,FENC,Salinity,28.54231333
37259,8/30/23 23:00,FENC,Salinity,28.528435
37281,8/31/23 0:00,FENC,Salinity,28.52833667
37303,8/31/23 1:00,FENC,Salinity,28.48611667
37325,8/31/23 2:00,FENC,Salinity,27.58198667
37347,8/31/23 3:00,FENC,Salinity,24.86879333
37369,8/31/23 4:00,FENC,Salinity,23.99057
37391,8/31/23 5:00,FENC,Salinity,23.59992833
37413,8/31/23 6:00,FENC,Salinity,23.07060167
37435,8/31/23 7:00,FENC,Salinity,22.38603667
37457,8/31/23 8:00,FENC,Salinity,26.28598333
37479,8/31/23 9:00,FENC,Salinity,28.456965
37501,8/31/23 10:00,FENC,Salinity,28.51574167
37523,8/31/23 11:00,FENC,Salinity,28.522065
37545,8/31/23 12:00,FENC,Salinity,28.57869
37567,8/31/23 13:00,FENC,Salinity,28.61782333
37589,8/31/23 14:00,FENC,Salinity,28.47664667
37611,8/31/23 15:00,FENC,Salinity,26.05361
37633,8/31/23 16:00,FENC,Salinity,23.84607167
37655,8/31/23 17:00,FENC,Salinity,23.25625333
37677,8/31/23 18:00,FENC,Salinity,22.9462
37699,8/31/23 19:00,FENC,Salinity,22.60050333
37721,8/31/23 20:00,FENC,Salinity,26.61098167
37743,8/31/23 21:00,FENC,Salinity,28.54902
37765,8/31/23 22:00,FENC,Salinity,28.55657
37787,8/31/23 23:00,FENC,Salinity,28.559785
37809,9/1/23 0:00,FENC,Salinity,28.560105
37831,9/1/23 1:00,FENC,Salinity,28.53864333
37853,9/1/23 2:00,FENC,Salinity,28.53158667
37875,9/1/23 3:00,FENC,Salinity,27.44141167
37897,9/1/23 4:00,FENC,Salinity,25.05298
37919,9/1/23 5:00,FENC,Salinity,24.41451333
37941,9/1/23 6:00,FENC,Salinity,24.143545
37963,9/1/23 7:00,FENC,Salinity,23.64505833
37985,9/1/23 8:00,FENC,Salinity,23.872405
38007,9/1/23 9:00,FENC,Salinity,28.370965
38029,9/1/23 10:00,FENC,Salinity,28.51486833
38051,9/1/23 11:00,FENC,Salinity,28.56098667
38073,9/1/23 12:00,FENC,Salinity,28.57736833
38095,9/1/23 13:00,FENC,Salinity,28.57292333
38117,9/1/23 14:00,FENC,Salinity,28.66628167
38139,9/1/23 15:00,FENC,Salinity,28.520105
38161,9/1/23 16:00,FENC,Salinity,26.55231833
38183,9/1/23 17:00,FENC,Salinity,24.95676167
38205,9/1/23 18:00,FENC,Salinity,24.69994333
38227,9/1/23 19:00,FENC,Salinity,24.382805
38249,9/1/23 20:00,FENC,Salinity,24.01775667
38271,9/1/23 21:00,FENC,Salinity,26.73398833
38293,9/1/23 22:00,FENC,Salinity,28.484125
38315,9/1/23 23:00,FENC,Salinity,28.47341167
38337,9/2/23 0:00,FENC,Salinity,28.50263833
38359,9/2/23 1:00,FENC,Salinity,28.49600833
38381,9/2/23 2:00,FENC,Salinity,28.48671
38403,9/2/23 3:00,FENC,Salinity,28.37834667
38425,9/2/23 4:00,FENC,Salinity,26.73974833
38447,9/2/23 5:00,FENC,Salinity,24.438315
38469,9/2/23 6:00,FENC,Salinity,23.90609333
38491,9/2/23 7:00,FENC,Salinity,23.60064
38513,9/2/23 8:00,FENC,Salinity,23.39500833
38535,9/2/23 9:00,FENC,Salinity,24.21821333
38557,9/2/23 10:00,FENC,Salinity,28.425915
38579,9/2/23 11:00,FENC,Salinity,28.49113833
38601,9/2/23 12:00,FENC,Salinity,28.49302167
38623,9/2/23 13:00,FENC,Salinity,28.529215
38645,9/2/23 14:00,FENC,Salinity,28.55711167
38667,9/2/23 15:00,FENC,Salinity,28.59528333
38689,9/2/23 16:00,FENC,Salinity,28.129565
38711,9/2/23 17:00,FENC,Salinity,25.55411
38733,9/2/23 18:00,FENC,Salinity,24.39154
38755,9/2/23 19:00,FENC,Salinity,24.13594833
38777,9/2/23 20:00,FENC,Salinity,23.97838333
38799,9/2/23 21:00,FENC,Salinity,23.683755
38821,9/2/23 22:00,FENC,Salinity,26.70747167
38843,9/2/23 23:00,FENC,Salinity,28.42514
38865,9/3/23 0:00,FENC,Salinity,28.42179333
38887,9/3/23 1:00,FENC,Salinity,28.4105
38909,9/3/23 2:00,FENC,Salinity,28.44075333
38931,9/3/23 3:00,FENC,Salinity,28.40975
38953,9/3/23 4:00,FENC,Salinity,28.21824667
38975,9/3/23 5:00,FENC,Salinity,25.86192
38997,9/3/23 6:00,FENC,Salinity,23.30746667
39019,9/3/23 7:00,FENC,Salinity,22.251385
39041,9/3/23 8:00,FENC,Salinity,21.82974167
39063,9/3/23 9:00,FENC,Salinity,21.49676667
39085,9/3/23 10:00,FENC,Salinity,25.378415
39107,9/3/23 11:00,FENC,Salinity,28.47990333
39129,9/3/23 12:00,FENC,Salinity,28.49926833
39151,9/3/23 13:00,FENC,Salinity,28.49281333
39173,9/3/23 14:00,FENC,Salinity,28.509915
39195,9/3/23 15:00,FENC,Salinity,28.5236
39217,9/3/23 16:00,FENC,Salinity,28.628575
39239,9/3/23 17:00,FENC,Salinity,27.83559667
39261,9/3/23 18:00,FENC,Salinity,25.27529
39283,9/3/23 19:00,FENC,Salinity,24.36842167
39305,9/3/23 20:00,FENC,Salinity,24.18584167
39327,9/3/23 21:00,FENC,Salinity,23.895225
39349,9/3/23 22:00,FENC,Salinity,23.51934167
39371,9/3/23 23:00,FENC,Salinity,27.94673833
39393,9/4/23 0:00,FENC,Salinity,28.45869667
39415,9/4/23 1:00,FENC,Salinity,28.45245833
39437,9/4/23 2:00,FENC,Salinity,28.45695667
39459,9/4/23 3:00,FENC,Salinity,28.43133667
39481,9/4/23 4:00,FENC,Salinity,28.453225
39503,9/4/23 5:00,FENC,Salinity,28.159725
39525,9/4/23 6:00,FENC,Salinity,25.72007
39547,9/4/23 7:00,FENC,Salinity,23.39578667
39569,9/4/23 8:00,FENC,Salinity,22.669215
39591,9/4/23 9:00,FENC,Salinity,22.23622167
39613,9/4/23 10:00,FENC,Salinity,22.495475
39635,9/4/23 11:00,FENC,Salinity,28.33783333
39657,9/4/23 12:00,FENC,Salinity,28.503505
39679,9/4/23 13:00,FENC,Salinity,28.490995
39701,9/4/23 14:00,FENC,Salinity,28.49401667
39723,9/4/23 15:00,FENC,Salinity,28.47619333
39745,9/4/23 16:00,FENC,Salinity,28.52299333
39767,9/4/23 17:00,FENC,Salinity,28.547875
39789,9/4/23 18:00,FENC,Salinity,27.72296667
39811,9/4/23 19:00,FENC,Salinity,25.47621333
39833,9/4/23 20:00,FENC,Salinity,24.75154167
39855,9/4/23 21:00,FENC,Salinity,24.46213167
39877,9/4/23 22:00,FENC,Salinity,24.07023833
39899,9/4/23 23:00,FENC,Salinity,24.43113167
39921,9/5/23 0:00,FENC,Salinity,28.37157
39943,9/5/23 1:00,FENC,Salinity,28.42199667
39965,9/5/23 2:00,FENC,Salinity,28.44571833
39987,9/5/23 3:00,FENC,Salinity,28.42655167
40009,9/5/23 4:00,FENC,Salinity,28.43102667
40031,9/5/23 5:00,FENC,Salinity,28.40622833
40053,9/5/23 6:00,FENC,Salinity,28.177135
40075,9/5/23 7:00,FENC,Salinity,25.845605
40097,9/5/23 8:00,FENC,Salinity,23.168885
40119,9/5/23 9:00,FENC,Salinity,21.98220833
40141,9/5/23 10:00,FENC,Salinity,21.62450667
40163,9/5/23 11:00,FENC,Salinity,23.58902667
40185,9/5/23 12:00,FENC,Salinity,28.41483
40207,9/5/23 13:00,FENC,Salinity,28.47903333
40229,9/5/23 14:00,FENC,Salinity,28.499165
40251,9/5/23 15:00,FENC,Salinity,28.48559167
40273,9/5/23 16:00,FENC,Salinity,28.49877167
40295,9/5/23 17:00,FENC,Salinity,28.52084167
40317,9/5/23 18:00,FENC,Salinity,28.58371833
40339,9/5/23 19:00,FENC,Salinity,27.60754833
40361,9/5/23 20:00,FENC,Salinity,24.91931667
40383,9/5/23 21:00,FENC,Salinity,24.09911333
40405,9/5/23 22:00,FENC,Salinity,23.77863833
40427,9/5/23 23:00,FENC,Salinity,23.42878667
40449,9/6/23 0:00,FENC,Salinity,25.587665
40471,9/6/23 1:00,FENC,Salinity,28.40170667
40493,9/6/23 2:00,FENC,Salinity,28.43588333
40515,9/6/23 3:00,FENC,Salinity,28.4287
40537,9/6/23 4:00,FENC,Salinity,28.43870167
40559,9/6/23 5:00,FENC,Salinity,28.41162667
40581,9/6/23 6:00,FENC,Salinity,28.42110833
40603,9/6/23 7:00,FENC,Salinity,28.234885
40625,9/6/23 8:00,FENC,Salinity,26.55437833
40647,9/6/23 9:00,FENC,Salinity,23.68201167
40669,9/6/23 10:00,FENC,Salinity,22.306505
40691,9/6/23 11:00,FENC,Salinity,21.93304667
40713,9/6/23 12:00,FENC,Salinity,26.58580333
40735,9/6/23 13:00,FENC,Salinity,28.778775
40757,9/6/23 14:00,FENC,Salinity,28.75828333
40779,9/6/23 15:00,FENC,Salinity,28.74691667
40801,9/6/23 16:00,FENC,Salinity,28.74797833
40823,9/6/23 17:00,FENC,Salinity,28.75790167
40845,9/6/23 18:00,FENC,Salinity,28.79767
40867,9/6/23 19:00,FENC,Salinity,28.85715833
40889,9/6/23 20:00,FENC,Salinity,28.03364
40911,9/6/23 21:00,FENC,Salinity,25.08266667
40933,9/6/23 22:00,FENC,Salinity,24.05302667
40955,9/6/23 23:00,FENC,Salinity,23.67995
40977,9/7/23 0:00,FENC,Salinity,23.30563
40999,9/7/23 1:00,FENC,Salinity,26.43353667
41021,9/7/23 2:00,FENC,Salinity,28.69816667
41043,9/7/23 3:00,FENC,Salinity,28.702665
41065,9/7/23 4:00,FENC,Salinity,28.70666833
41087,9/7/23 5:00,FENC,Salinity,28.7037
41109,9/7/23 6:00,FENC,Salinity,28.69493833
41131,9/7/23 7:00,FENC,Salinity,28.70085333
41153,9/7/23 8:00,FENC,Salinity,28.47122833
41175,9/7/23 9:00,FENC,Salinity,26.734445
41197,9/7/23 10:00,FENC,Salinity,23.80467167
41219,9/7/23 11:00,FENC,Salinity,22.22077167
41241,9/7/23 12:00,FENC,Salinity,20.95489167
41263,9/7/23 13:00,FENC,Salinity,26.60573167
41285,9/7/23 14:00,FENC,Salinity,28.488855
41307,9/7/23 15:00,FENC,Salinity,28.14419833
41329,9/7/23 16:00,FENC,Salinity,28.45759667
41351,9/7/23 17:00,FENC,Salinity,28.68638833
41373,9/7/23 18:00,FENC,Salinity,28.69707833
41395,9/7/23 19:00,FENC,Salinity,28.69314667
41417,9/7/23 20:00,FENC,Salinity,28.515425
41439,9/7/23 21:00,FENC,Salinity,27.75518667
41461,9/7/23 22:00,FENC,Salinity,24.52873833
41483,9/7/23 23:00,FENC,Salinity,22.96555667
41505,9/8/23 0:00,FENC,Salinity,22.53304667
41527,9/8/23 1:00,FENC,Salinity,22.21789667
41549,9/8/23 2:00,FENC,Salinity,24.56756833
41571,9/8/23 3:00,FENC,Salinity,28.58915333
41593,9/8/23 4:00,FENC,Salinity,28.59288833
41615,9/8/23 5:00,FENC,Salinity,28.64589833
41637,9/8/23 6:00,FENC,Salinity,28.63522833
41659,9/8/23 7:00,FENC,Salinity,28.63286167
41681,9/8/23 8:00,FENC,Salinity,28.62676333
41703,9/8/23 9:00,FENC,Salinity,28.38606167
41725,9/8/23 10:00,FENC,Salinity,25.67757167
41747,9/8/23 11:00,FENC,Salinity,22.46771833
41769,9/8/23 12:00,FENC,Salinity,20.65391833
41791,9/8/23 13:00,FENC,Salinity,19.43856333
41813,9/8/23 14:00,FENC,Salinity,23.81427
41835,9/8/23 15:00,FENC,Salinity,28.20372167
41857,9/8/23 16:00,FENC,Salinity,28.43522
41879,9/8/23 17:00,FENC,Salinity,28.54145667
41901,9/8/23 18:00,FENC,Salinity,28.61116
41923,9/8/23 19:00,FENC,Salinity,28.64078667
41945,9/8/23 20:00,FENC,Salinity,28.60434667
41967,9/8/23 21:00,FENC,Salinity,28.48661333
41989,9/8/23 22:00,FENC,Salinity,27.51582
42011,9/8/23 23:00,FENC,Salinity,24.82070667
42033,9/9/23 0:00,FENC,Salinity,22.93135167
42055,9/9/23 1:00,FENC,Salinity,21.76238333
42077,9/9/23 2:00,FENC,Salinity,21.01899667
42099,9/9/23 3:00,FENC,Salinity,22.44894
42121,9/9/23 4:00,FENC,Salinity,27.96279833
42143,9/9/23 5:00,FENC,Salinity,28.434005
42165,9/9/23 6:00,FENC,Salinity,28.58318333
42187,9/9/23 7:00,FENC,Salinity,28.59568667
42209,9/9/23 8:00,FENC,Salinity,28.58766
42231,9/9/23 9:00,FENC,Salinity,28.56418667
42253,9/9/23 10:00,FENC,Salinity,27.61240167
42275,9/9/23 11:00,FENC,Salinity,24.042845
42297,9/9/23 12:00,FENC,Salinity,21.77273
42319,9/9/23 13:00,FENC,Salinity,20.31380833
42341,9/9/23 14:00,FENC,Salinity,19.69060833
42363,9/9/23 15:00,FENC,Salinity,20.11173167
42385,9/9/23 16:00,FENC,Salinity,27.71164333
42407,9/9/23 17:00,FENC,Salinity,28.48515167
42429,9/9/23 18:00,FENC,Salinity,28.56520333
42451,9/9/23 19:00,FENC,Salinity,28.63208667
42473,9/9/23 20:00,FENC,Salinity,28.64337167
42495,9/9/23 21:00,FENC,Salinity,28.632385
42517,9/9/23 22:00,FENC,Salinity,28.56615333
42539,9/9/23 23:00,FENC,Salinity,27.54580167
42561,9/10/23 0:00,FENC,Salinity,24.74529167
42583,9/10/23 1:00,FENC,Salinity,22.69955
42605,9/10/23 2:00,FENC,Salinity,21.49825833
42627,9/10/23 3:00,FENC,Salinity,20.67284833
42649,9/10/23 4:00,FENC,Salinity,21.29187167
42671,9/10/23 5:00,FENC,Salinity,28.11139833
42693,9/10/23 6:00,FENC,Salinity,28.39646167
42715,9/10/23 7:00,FENC,Salinity,28.36803667
42737,9/10/23 8:00,FENC,Salinity,28.37261833
42759,9/10/23 9:00,FENC,Salinity,28.37819167
42781,9/10/23 10:00,FENC,Salinity,28.38538167
42803,9/10/23 11:00,FENC,Salinity,28.01007667
42825,9/10/23 12:00,FENC,Salinity,24.82972
42847,9/10/23 13:00,FENC,Salinity,22.18451667
42869,9/10/23 14:00,FENC,Salinity,19.67371833
42891,9/10/23 15:00,FENC,Salinity,16.91925833
42913,9/10/23 16:00,FENC,Salinity,15.56081833
42935,9/10/23 17:00,FENC,Salinity,25.31867833
42957,9/10/23 18:00,FENC,Salinity,27.915255
42979,9/10/23 19:00,FENC,Salinity,28.069285
43001,9/10/23 20:00,FENC,Salinity,28.32243333
43023,9/10/23 21:00,FENC,Salinity,28.306345
43045,9/10/23 22:00,FENC,Salinity,28.28684667
43067,9/10/23 23:00,FENC,Salinity,28.02416167
43089,9/11/23 0:00,FENC,Salinity,25.72286167
43111,9/11/23 1:00,FENC,Salinity,22.06644333
43133,9/11/23 2:00,FENC,Salinity,19.91479833
43155,9/11/23 3:00,FENC,Salinity,18.36095333
43177,9/11/23 4:00,FENC,Salinity,17.17026333
43199,9/11/23 5:00,FENC,Salinity,19.64748167
43221,9/11/23 6:00,FENC,Salinity,28.41492667
43243,9/11/23 7:00,FENC,Salinity,28.466315
43265,9/11/23 8:00,FENC,Salinity,28.33507167
43287,9/11/23 9:00,FENC,Salinity,28.17251
43309,9/11/23 10:00,FENC,Salinity,28.038825
43331,9/11/23 11:00,FENC,Salinity,27.488595
43353,9/11/23 12:00,FENC,Salinity,22.85697667
43375,9/11/23 13:00,FENC,Salinity,16.69433833
43397,9/11/23 14:00,FENC,Salinity,11.25908667
43419,9/11/23 15:00,FENC,Salinity,9.002503167
43441,9/11/23 16:00,FENC,Salinity,7.412087833
43463,9/11/23 17:00,FENC,Salinity,13.46010233
43485,9/11/23 18:00,FENC,Salinity,27.811615
43507,9/11/23 19:00,FENC,Salinity,28.41872667
43529,9/11/23 20:00,FENC,Salinity,28.4877
43551,9/11/23 21:00,FENC,Salinity,28.427925
43573,9/11/23 22:00,FENC,Salinity,28.36293
43595,9/11/23 23:00,FENC,Salinity,28.25951833
43617,9/12/23 0:00,FENC,Salinity,26.31652333
43639,9/12/23 1:00,FENC,Salinity,20.65197167
43661,9/12/23 2:00,FENC,Salinity,15.527125
43683,9/12/23 3:00,FENC,Salinity,12.89235
43705,9/12/23 4:00,FENC,Salinity,11.10906833
43727,9/12/23 5:00,FENC,Salinity,9.622542167
43749,9/12/23 6:00,FENC,Salinity,22.6369265
43771,9/12/23 7:00,FENC,Salinity,28.35011333
43793,9/12/23 8:00,FENC,Salinity,28.354435
43815,9/12/23 9:00,FENC,Salinity,28.39033333
43837,9/12/23 10:00,FENC,Salinity,28.39493667
43859,9/12/23 11:00,FENC,Salinity,28.40623333
43881,9/12/23 12:00,FENC,Salinity,28.14870333
43903,9/12/23 13:00,FENC,Salinity,24.19694833
43925,9/12/23 14:00,FENC,Salinity,18.74009167
43947,9/12/23 15:00,FENC,Salinity,15.69911833
43969,9/12/23 16:00,FENC,Salinity,13.97547167
43991,9/12/23 17:00,FENC,Salinity,12.77554667
44013,9/12/23 18:00,FENC,Salinity,18.88203833
44035,9/12/23 19:00,FENC,Salinity,28.22506333
44057,9/12/23 20:00,FENC,Salinity,28.34095333
44079,9/12/23 21:00,FENC,Salinity,28.39694167
44101,9/12/23 22:00,FENC,Salinity,28.40931667
44123,9/12/23 23:00,FENC,Salinity,28.40321167
44145,9/13/23 0:00,FENC,Salinity,28.3445
44167,9/13/23 1:00,FENC,Salinity,27.01100833
44189,9/13/23 2:00,FENC,Salinity,21.91393667
44211,9/13/23 3:00,FENC,Salinity,18.66988
44233,9/13/23 4:00,FENC,Salinity,17.208795
44255,9/13/23 5:00,FENC,Salinity,16.09338333
44277,9/13/23 6:00,FENC,Salinity,15.17368333
44299,9/13/23 7:00,FENC,Salinity,27.36225833
44321,9/13/23 8:00,FENC,Salinity,28.249305
44343,9/13/23 9:00,FENC,Salinity,28.33934
44365,9/13/23 10:00,FENC,Salinity,28.34649167
44387,9/13/23 11:00,FENC,Salinity,28.344375
44409,9/13/23 12:00,FENC,Salinity,28.37361
44431,9/13/23 13:00,FENC,Salinity,28.06206667
44453,9/13/23 14:00,FENC,Salinity,24.94524833
44475,9/13/23 15:00,FENC,Salinity,20.32609
44497,9/13/23 16:00,FENC,Salinity,18.308755
44519,9/13/23 17:00,FENC,Salinity,16.64481
44541,9/13/23 18:00,FENC,Salinity,14.38671667
44563,9/13/23 19:00,FENC,Salinity,24.144915
44585,9/13/23 20:00,FENC,Salinity,27.79129667
44607,9/13/23 21:00,FENC,Salinity,27.85029667
44629,9/13/23 22:00,FENC,Salinity,27.89922667
44651,9/13/23 23:00,FENC,Salinity,27.94744833
44673,9/14/23 0:00,FENC,Salinity,27.87761167
44695,9/14/23 1:00,FENC,Salinity,27.50999
44717,9/14/23 2:00,FENC,Salinity,24.37746167
44739,9/14/23 3:00,FENC,Salinity,18.9041
44761,9/14/23 4:00,FENC,Salinity,16.40750667
44783,9/14/23 5:00,FENC,Salinity,14.77142667
44805,9/14/23 6:00,FENC,Salinity,13.35540667
44827,9/14/23 7:00,FENC,Salinity,17.83852167
44849,9/14/23 8:00,FENC,Salinity,28.17497167
44871,9/14/23 9:00,FENC,Salinity,28.21018833
44893,9/14/23 10:00,FENC,Salinity,28.23767
44915,9/14/23 11:00,FENC,Salinity,28.23011167
44937,9/14/23 12:00,FENC,Salinity,28.24957833
44959,9/14/23 13:00,FENC,Salinity,28.12816667
44981,9/14/23 14:00,FENC,Salinity,26.80733
45003,9/14/23 15:00,FENC,Salinity,22.15249167
45025,9/14/23 16:00,FENC,Salinity,19.33368
45047,9/14/23 17:00,FENC,Salinity,17.96102833
45069,9/14/23 18:00,FENC,Salinity,16.981305
45091,9/14/23 19:00,FENC,Salinity,16.471005
45113,9/14/23 20:00,FENC,Salinity,27.99880333
45135,9/14/23 21:00,FENC,Salinity,28.35804333
45157,9/14/23 22:00,FENC,Salinity,28.368725
45179,9/14/23 23:00,FENC,Salinity,28.37974333
45201,9/15/23 0:00,FENC,Salinity,28.37657333
45223,9/15/23 1:00,FENC,Salinity,28.340515
45245,9/15/23 2:00,FENC,Salinity,27.27786
45267,9/15/23 3:00,FENC,Salinity,23.049935
45289,9/15/23 4:00,FENC,Salinity,20.243755
45311,9/15/23 5:00,FENC,Salinity,18.35713833
45333,9/15/23 6:00,FENC,Salinity,17.12614333
45355,9/15/23 7:00,FENC,Salinity,16.7608
45377,9/15/23 8:00,FENC,Salinity,27.54093667
45399,9/15/23 9:00,FENC,Salinity,28.34133167
45421,9/15/23 10:00,FENC,Salinity,28.39739
45443,9/15/23 11:00,FENC,Salinity,28.39941833
45465,9/15/23 12:00,FENC,Salinity,28.396505
45487,9/15/23 13:00,FENC,Salinity,28.443165
45509,9/15/23 14:00,FENC,Salinity,28.41699833
45531,9/15/23 15:00,FENC,Salinity,26.64901667
45553,9/15/23 16:00,FENC,Salinity,22.74982833
45575,9/15/23 17:00,FENC,Salinity,21.60124167
45597,9/15/23 18:00,FENC,Salinity,21.12004
45619,9/15/23 19:00,FENC,Salinity,20.73296333
45641,9/15/23 20:00,FENC,Salinity,27.48281667
45663,9/15/23 21:00,FENC,Salinity,28.46413333
45685,9/15/23 22:00,FENC,Salinity,28.48567333
45707,9/15/23 23:00,FENC,Salinity,28.49835667
45729,9/16/23 0:00,FENC,Salinity,28.47427333
45751,9/16/23 1:00,FENC,Salinity,28.48686
45773,9/16/23 2:00,FENC,Salinity,28.48228167
45795,9/16/23 3:00,FENC,Salinity,27.37516333
45817,9/16/23 4:00,FENC,Salinity,23.37446833
45839,9/16/23 5:00,FENC,Salinity,21.37213667
45861,9/16/23 6:00,FENC,Salinity,20.61161333
45883,9/16/23 7:00,FENC,Salinity,19.74680667
45905,9/16/23 8:00,FENC,Salinity,25.76144
45927,9/16/23 9:00,FENC,Salinity,28.392785
45949,9/16/23 10:00,FENC,Salinity,28.373585
45971,9/16/23 11:00,FENC,Salinity,28.45799333
45993,9/16/23 12:00,FENC,Salinity,28.453955
46015,9/16/23 13:00,FENC,Salinity,28.46474
46037,9/16/23 14:00,FENC,Salinity,28.515865
46059,9/16/23 15:00,FENC,Salinity,28.04364333
46081,9/16/23 16:00,FENC,Salinity,24.72796
46103,9/16/23 17:00,FENC,Salinity,22.61306667
46125,9/16/23 18:00,FENC,Salinity,22.16533667
46147,9/16/23 19:00,FENC,Salinity,21.60580833
46169,9/16/23 20:00,FENC,Salinity,21.73489167
46191,9/16/23 21:00,FENC,Salinity,28.25756333
46213,9/16/23 22:00,FENC,Salinity,28.39513833
46235,9/16/23 23:00,FENC,Salinity,28.399265
46257,9/17/23 0:00,FENC,Salinity,28.40249167
46279,9/17/23 1:00,FENC,Salinity,28.382255
46301,9/17/23 2:00,FENC,Salinity,28.36828
46323,9/17/23 3:00,FENC,Salinity,27.51959667
46345,9/17/23 4:00,FENC,Salinity,23.734015
46367,9/17/23 5:00,FENC,Salinity,21.13137167
46389,9/17/23 6:00,FENC,Salinity,19.84745833
46411,9/17/23 7:00,FENC,Salinity,19.17263167
46433,9/17/23 8:00,FENC,Salinity,19.19070333
46455,9/17/23 9:00,FENC,Salinity,21.07974167
46477,9/17/23 10:00,FENC,Salinity,28.33215833
46499,9/17/23 11:00,FENC,Salinity,28.43245167
46521,9/17/23 12:00,FENC,Salinity,28.44203333
46543,9/17/23 13:00,FENC,Salinity,28.44395167
