WATERBODY,STATION,LEASE,LATITUDE,LONGITUDE,DEPLOYMENT_PERIOD,TIMESTAMP,SENSOR,DEPTH,VARIABLE,VALUE,UNITS,MOORING
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:10:26 AM,aquaMeasure-671046,2,Temperature,8.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:20:26 AM,aquaMeasure-671046,2,Temperature,8.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:30:26 AM,aquaMeasure-671046,2,Temperature,8.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:40:26 AM,aquaMeasure-671046,2,Temperature,8.69,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:50:26 AM,aquaMeasure-671046,2,Temperature,8.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:00:26 AM,aquaMeasure-671046,2,Temperature,8.76,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:10:26 AM,aquaMeasure-671046,2,Temperature,8.8,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:20:26 AM,aquaMeasure-671046,2,Temperature,8.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:30:26 AM,aquaMeasure-671046,2,Temperature,8.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:40:26 AM,aquaMeasure-671046,2,Temperature,8.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:50:26 AM,aquaMeasure-671046,2,Temperature,8.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:00:26 PM,aquaMeasure-671046,2,Temperature,8.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:10:26 PM,aquaMeasure-671046,2,Temperature,9.02,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:20:26 PM,aquaMeasure-671046,2,Temperature,9.08,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:30:26 PM,aquaMeasure-671046,2,Temperature,9.16,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:40:26 PM,aquaMeasure-671046,2,Temperature,9.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 12:50:26 PM,aquaMeasure-671046,2,Temperature,9.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:00:26 PM,aquaMeasure-671046,2,Temperature,9.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:10:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:20:26 PM,aquaMeasure-671046,2,Temperature,9.4,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:30:26 PM,aquaMeasure-671046,2,Temperature,9.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:40:26 PM,aquaMeasure-671046,2,Temperature,9.52,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 01:50:26 PM,aquaMeasure-671046,2,Temperature,9.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:00:26 PM,aquaMeasure-671046,2,Temperature,9.63,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:10:26 PM,aquaMeasure-671046,2,Temperature,9.67,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:20:26 PM,aquaMeasure-671046,2,Temperature,9.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:30:26 PM,aquaMeasure-671046,2,Temperature,9.75,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:40:26 PM,aquaMeasure-671046,2,Temperature,9.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 02:50:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:00:26 PM,aquaMeasure-671046,2,Temperature,9.83,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:10:26 PM,aquaMeasure-671046,2,Temperature,9.87,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:20:26 PM,aquaMeasure-671046,2,Temperature,9.91,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:30:26 PM,aquaMeasure-671046,2,Temperature,9.87,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:40:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 03:50:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:00:26 PM,aquaMeasure-671046,2,Temperature,9.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:10:26 PM,aquaMeasure-671046,2,Temperature,9.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:20:26 PM,aquaMeasure-671046,2,Temperature,10.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:30:26 PM,aquaMeasure-671046,2,Temperature,9.91,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:40:26 PM,aquaMeasure-671046,2,Temperature,9.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 04:50:26 PM,aquaMeasure-671046,2,Temperature,9.89,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:00:26 PM,aquaMeasure-671046,2,Temperature,9.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:10:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:20:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:30:26 PM,aquaMeasure-671046,2,Temperature,9.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:40:26 PM,aquaMeasure-671046,2,Temperature,9.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 05:50:26 PM,aquaMeasure-671046,2,Temperature,9.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:00:26 PM,aquaMeasure-671046,2,Temperature,9.75,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:10:26 PM,aquaMeasure-671046,2,Temperature,9.67,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:20:26 PM,aquaMeasure-671046,2,Temperature,9.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:30:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:40:26 PM,aquaMeasure-671046,2,Temperature,9.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 06:50:26 PM,aquaMeasure-671046,2,Temperature,9.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:00:26 PM,aquaMeasure-671046,2,Temperature,9.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:10:26 PM,aquaMeasure-671046,2,Temperature,9.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:20:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:30:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:40:26 PM,aquaMeasure-671046,2,Temperature,9.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 07:50:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:00:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:10:26 PM,aquaMeasure-671046,2,Temperature,9.36,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:20:26 PM,aquaMeasure-671046,2,Temperature,9.36,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:30:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:40:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 08:50:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:00:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:10:26 PM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:20:26 PM,aquaMeasure-671046,2,Temperature,9.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:30:26 PM,aquaMeasure-671046,2,Temperature,9.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:40:26 PM,aquaMeasure-671046,2,Temperature,9.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 09:50:26 PM,aquaMeasure-671046,2,Temperature,9.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:00:26 PM,aquaMeasure-671046,2,Temperature,9.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:10:26 PM,aquaMeasure-671046,2,Temperature,9.38,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:20:26 PM,aquaMeasure-671046,2,Temperature,9.42,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:30:26 PM,aquaMeasure-671046,2,Temperature,9.42,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:40:26 PM,aquaMeasure-671046,2,Temperature,9.44,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 10:50:26 PM,aquaMeasure-671046,2,Temperature,9.44,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:00:26 PM,aquaMeasure-671046,2,Temperature,9.5,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:10:26 PM,aquaMeasure-671046,2,Temperature,9.5,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:20:26 PM,aquaMeasure-671046,2,Temperature,9.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:30:26 PM,aquaMeasure-671046,2,Temperature,9.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:40:26 PM,aquaMeasure-671046,2,Temperature,9.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/21 11:50:26 PM,aquaMeasure-671046,2,Temperature,9.67,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:00:26 AM,aquaMeasure-671046,2,Temperature,9.67,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:10:26 AM,aquaMeasure-671046,2,Temperature,9.69,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:20:26 AM,aquaMeasure-671046,2,Temperature,9.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:30:26 AM,aquaMeasure-671046,2,Temperature,9.83,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:40:26 AM,aquaMeasure-671046,2,Temperature,9.89,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 12:50:26 AM,aquaMeasure-671046,2,Temperature,9.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:00:26 AM,aquaMeasure-671046,2,Temperature,10.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:10:26 AM,aquaMeasure-671046,2,Temperature,10.05,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:20:26 AM,aquaMeasure-671046,2,Temperature,10.11,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:30:26 AM,aquaMeasure-671046,2,Temperature,10.13,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:40:26 AM,aquaMeasure-671046,2,Temperature,10.18,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 01:50:26 AM,aquaMeasure-671046,2,Temperature,10.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:00:26 AM,aquaMeasure-671046,2,Temperature,10.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:10:26 AM,aquaMeasure-671046,2,Temperature,10.4,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:20:26 AM,aquaMeasure-671046,2,Temperature,10.44,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:30:26 AM,aquaMeasure-671046,2,Temperature,10.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:40:26 AM,aquaMeasure-671046,2,Temperature,10.5,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 02:50:26 AM,aquaMeasure-671046,2,Temperature,10.54,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:00:26 AM,aquaMeasure-671046,2,Temperature,10.54,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:10:26 AM,aquaMeasure-671046,2,Temperature,10.58,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:20:26 AM,aquaMeasure-671046,2,Temperature,10.58,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:30:26 AM,aquaMeasure-671046,2,Temperature,10.58,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:40:26 AM,aquaMeasure-671046,2,Temperature,10.6,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 03:50:26 AM,aquaMeasure-671046,2,Temperature,10.56,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:00:26 AM,aquaMeasure-671046,2,Temperature,10.62,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:10:26 AM,aquaMeasure-671046,2,Temperature,10.58,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:20:26 AM,aquaMeasure-671046,2,Temperature,10.62,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:30:26 AM,aquaMeasure-671046,2,Temperature,10.54,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:40:26 AM,aquaMeasure-671046,2,Temperature,10.42,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 04:50:26 AM,aquaMeasure-671046,2,Temperature,10.38,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:00:26 AM,aquaMeasure-671046,2,Temperature,10.34,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:10:26 AM,aquaMeasure-671046,2,Temperature,10.24,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:20:26 AM,aquaMeasure-671046,2,Temperature,10.09,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:30:26 AM,aquaMeasure-671046,2,Temperature,10.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:40:26 AM,aquaMeasure-671046,2,Temperature,10.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 05:50:26 AM,aquaMeasure-671046,2,Temperature,9.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:00:26 AM,aquaMeasure-671046,2,Temperature,9.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:10:26 AM,aquaMeasure-671046,2,Temperature,9.91,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:20:26 AM,aquaMeasure-671046,2,Temperature,9.85,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:30:26 AM,aquaMeasure-671046,2,Temperature,9.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:40:26 AM,aquaMeasure-671046,2,Temperature,9.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 06:50:26 AM,aquaMeasure-671046,2,Temperature,9.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:00:26 AM,aquaMeasure-671046,2,Temperature,9.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:10:26 AM,aquaMeasure-671046,2,Temperature,9.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:20:26 AM,aquaMeasure-671046,2,Temperature,9.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:30:26 AM,aquaMeasure-671046,2,Temperature,9.5,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:40:26 AM,aquaMeasure-671046,2,Temperature,9.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 07:50:26 AM,aquaMeasure-671046,2,Temperature,9.44,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:00:26 AM,aquaMeasure-671046,2,Temperature,9.4,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:10:27 AM,aquaMeasure-671046,2,Temperature,9.38,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:20:27 AM,aquaMeasure-671046,2,Temperature,9.36,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:30:27 AM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:40:27 AM,aquaMeasure-671046,2,Temperature,9.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 08:50:27 AM,aquaMeasure-671046,2,Temperature,9.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:00:27 AM,aquaMeasure-671046,2,Temperature,9.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:10:27 AM,aquaMeasure-671046,2,Temperature,9.24,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:20:27 AM,aquaMeasure-671046,2,Temperature,9.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:30:27 AM,aquaMeasure-671046,2,Temperature,9.24,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:40:27 AM,aquaMeasure-671046,2,Temperature,9.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 09:50:27 AM,aquaMeasure-671046,2,Temperature,9.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2021/04/22 10:00:27 AM,aquaMeasure-671046,2,Temperature,9.22,degrees Celsius,fixed
